userId,itemId,timestamp,y
1092,322,1512101,0
555,279,1288393,1
2374,307,1280387,0
2213,307,1219090,1
606,168,2708687,0
2552,876,5410381,1
305,379,2060474,0
132,502,2910800,1
2958,487,3770975,0
270,714,3758867,1
1210,293,2720540,0
2936,489,2093252,1
109,642,3337867,0
1284,348,2876114,1
1617,342,1417603,0
3440,406,9242524,1
2713,746,2986484,0
1763,107,3431717,1
2062,809,4045538,0
113,165,1462071,1
1296,471,1519885,0
3202,707,7494293,1
880,115,6791550,0
820,772,2382162,1
964,766,2979979,0
428,801,3420925,1
1134,390,1054566,0
899,102,416672,1
839,157,3209965,0
632,693,2474853,1
719,159,583993,0
2979,612,3283321,1
1364,793,3626064,0
1606,407,6473599,1
2988,626,4192194,0
1502,816,5264774,1
990,168,730429,0
955,752,10092159,1
3241,604,3701881,0
1648,729,3491601,1
1145,369,2926996,0
710,279,1509137,1
2777,568,6458806,0
1690,461,8070508,1
2398,316,1618234,0
2281,873,4085578,1
1548,304,3728037,0
2033,612,3387832,1
794,324,3049417,0
842,640,2723965,1
906,348,1808481,0
2088,357,1433943,1
1199,336,1235814,0
2295,311,1248005,1
905,553,5776785,0
364,350,2616990,1
830,431,4965491,0
448,139,624404,1
3599,575,5975638,0
511,155,761122,1
781,789,6081603,0
529,328,1156884,1
1012,366,988621,0
510,702,3149163,1
3071,763,3843171,0
3435,810,3007044,1
1980,813,8221852,0
704,340,2906849,1
2084,813,4415700,0
866,328,1066142,1
244,634,4114319,0
2356,486,2704544,1
828,700,4259148,0
1580,624,3464583,1
603,695,2220996,0
1885,822,3087646,1
257,368,1093732,0
1659,625,3333519,1
1254,717,2651208,0
417,686,2316408,1
2161,623,3278565,0
1331,193,2278476,1
3270,733,5771472,0
831,370,6106784,1
3362,815,2883394,0
814,200,2021923,1
1942,235,4629873,0
1154,640,2402790,1
790,202,4117134,0
862,164,931013,1
3034,706,2641027,0
1122,320,2456252,1
15,231,4921651,0
2891,424,5594306,1
2654,316,1653416,0
3236,612,6743976,1
532,673,2616587,0
529,495,4508117,1
3358,819,4238565,0
1034,181,3531290,1
18,47,5082434,0
877,642,4111388,1
1615,674,3249082,0
595,107,1622326,1
101,168,7533350,0
3531,813,4126335,1
319,112,1155527,0
2589,487,2043052,1
801,181,837243,0
2688,556,10233627,1
2769,812,3258394,0
1423,626,3723590,1
1453,804,3870250,0
1609,202,2378793,1
1621,643,5043355,0
3160,845,5365459,1
3617,568,8058334,0
3532,606,3848143,1
390,539,2033895,0
603,717,2456202,1
284,669,5390946,0
3423,582,9630529,1
1128,778,2429717,0
3506,877,3680636,1
3454,562,6794471,0
514,349,1019383,1
2374,307,1661572,0
547,359,1607455,1
2151,103,2876753,0
62,285,1394946,1
1301,171,2134670,0
665,617,2619744,1
1447,315,2179750,0
1171,382,4000280,1
3438,584,8310489,0
798,669,4541741,1
160,340,1135541,0
1448,841,3707663,1
1758,307,2103771,0
1313,643,3219311,1
2942,645,4873211,0
1221,632,3615847,1
3344,809,2866885,0
566,293,1949627,1
1230,365,1227334,0
1932,440,2897367,1
796,163,1401215,0
1549,837,3220619,1
2369,807,3452264,0
1597,649,2398581,1
2134,315,1552402,0
2147,487,2782824,1
3038,560,2804499,0
31,9,1267817,1
327,335,2710487,0
2516,876,4630807,1
3147,814,3691738,0
2099,827,4283683,1
2725,566,4795898,0
1221,654,4213206,1
4,76,5137377,0
934,550,8692571,1
1000,340,1104225,0
350,761,3672367,1
895,343,6986910,0
690,218,2122591,1
3618,584,8811165,0
1449,311,964535,1
1006,632,2985952,0
458,150,3736235,1
1606,450,984834,0
879,193,5480097,1
863,777,3855479,0
2472,729,4054972,1
3591,559,5472645,0
271,159,408821,1
1275,661,4366142,0
1265,60,3936229,1
1182,801,2709786,0
1240,643,2913136,1
2543,608,2414238,0
2183,766,2742437,1
1354,634,2608397,0
1252,340,1080328,1
3253,818,7121300,0
2284,179,1869923,1
1213,711,6531200,0
87,161,1561150,1
6,70,4889053,0
783,770,2836905,1
420,121,525190,0
766,340,2444115,1
3428,583,7832638,0
521,441,6361591,1
1119,197,5943731,0
1217,617,2199725,1
2231,806,6100079,0
331,112,429678,1
2701,819,5410055,0
1988,486,5291454,1
913,753,3676177,0
1221,502,1857678,1
763,131,404201,0
3512,560,3913353,1
1642,81,1587200,0
1501,492,4080823,1
14,55,2930238,0
1534,607,3223122,1
3077,113,2440965,0
882,164,902398,1
1216,633,4294166,0
1364,225,6366260,1
231,335,1014720,0
521,449,3380405,1
1288,678,2970077,0
372,448,9558487,1
3173,816,3477305,0
174,320,993633,1
10,239,3609159,0
1090,654,4620495,1
3333,820,3778099,0
2235,823,3413688,1
88,657,3529874,0
55,709,5391063,1
1928,739,3201545,0
719,165,857103,1
2645,36,7424485,0
1282,165,2424280,1
126,679,4564083,0
3438,557,8277499,1
3118,812,3576353,0
2553,274,1382225,1
262,78,3193902,0
1719,623,3256590,1
1855,475,9889149,0
1438,606,3597820,1
194,593,2015756,0
1577,723,7295109,1
2854,744,4140695,0
88,163,791177,1
2979,309,4690975,0
238,648,7559080,1
914,756,3181950,0
81,81,631262,1
15,40,3093577,0
3419,559,9271441,1
526,328,1790117,0
1239,153,6883516,1
2161,848,3271109,0
2946,460,4319873,1
2368,489,1618257,0
2792,724,6531130,1
2351,817,4138775,0
3111,825,3187152,1
213,792,8523677,0
1475,808,2862011,1
3504,858,3834611,0
1165,645,10528927,1
2668,818,3227893,0
2740,582,2021486,1
219,658,2155108,0
1242,166,1456597,1
245,275,4200199,0
3108,666,3228740,1
3235,733,2638056,0
3007,624,4037820,1
606,340,1878507,0
856,769,2561234,1
2603,490,1998520,0
1610,624,3732545,1
1510,307,2193891,0
864,635,2379416,1
408,202,2559650,0
678,112,3687374,1
332,48,4398740,0
102,113,1664510,1
2510,313,2120758,0
1588,703,4328596,1
1855,436,1455069,0
296,754,2403423,1
1988,307,1778721,0
1541,306,4046207,1
1552,808,4168596,0
2705,509,2181747,1
541,849,5153552,0
88,632,10495099,1
289,633,3768140,0
2161,621,3279563,1
1442,306,2809781,0
820,760,2294016,1
2159,810,3305748,0
119,81,881897,1
1482,612,5342996,0
1459,486,4533133,1
1555,811,3139188,0
1282,322,2654490,1
542,340,1489236,0
364,347,8769453,1
2994,613,2708287,0
471,126,5591670,1
490,543,3854689,0
938,181,4374622,1
3152,605,3988733,0
1739,129,8148111,1
2404,606,1869526,0
2480,177,1527050,1
2388,812,3273747,0
477,712,2694158,1
513,801,3146144,0
651,103,1920191,1
2880,307,2870622,0
930,60,1587485,1
2388,812,5057332,0
1832,487,3221412,1
1769,606,3043541,0
1579,735,3422553,1
1624,763,3577686,0
160,640,2310110,1
3114,604,2347758,0
3551,584,6836014,1
1292,689,8136391,0
3600,568,7564729,1
3571,807,6229401,0
227,765,3149389,1
2901,570,1844022,0
3267,877,6218469,1
995,771,3481270,0
2321,64,1629816,1
908,190,421479,0
1242,678,2560005,1
1848,739,3083216,0
1717,342,1519751,1
14,264,3051546,0
1195,320,3223493,1
2988,494,3068204,0
466,204,820734,1
2961,599,2986723,0
2119,815,3327351,1
2352,491,4279546,0
1663,618,4116696,1
1470,821,3474140,0
1780,759,2224092,1
1710,739,2629524,0
468,113,3135593,1
2318,720,2729892,0
951,762,5437772,1
1003,333,9112678,0
2035,491,3209173,1
2354,322,3172581,0
672,328,1067342,1
690,385,1846654,0
956,548,3508686,1
2233,305,2847797,0
2823,815,7444185,1
2946,380,7149708,0
1805,81,1102473,1
2326,43,3138380,0
1277,110,1833794,1
1120,172,3131564,0
975,477,5292384,1
2793,830,2979973,0
2481,602,4484040,1
2239,817,4224862,0
3441,649,8584862,1
2756,811,3824329,0
3438,576,3352520,1
1566,808,4146062,0
57,358,1606171,1
259,652,3309033,0
1169,249,6866702,1
1456,821,5721903,0
1713,494,5192993,1
201,113,6032365,0
645,645,8307935,1
2803,604,3589519,0
2299,266,1625707,1
1475,490,2852325,0
3553,821,4614367,1
594,638,2285560,0
3189,845,3249251,1
2771,822,3111127,0
837,689,5028359,1
3583,437,4467486,0
2275,811,3117357,1
264,124,553014,0
844,99,1293200,1
949,287,1033120,0
804,787,3297091,1
3038,569,5837479,0
1403,833,4536409,1
1693,309,1538252,0
918,358,1703171,1
745,667,2651862,0
1207,127,6840004,1
707,213,1524181,0
2954,582,3073489,1
328,285,1090248,0
1807,804,8441099,1
1695,820,6163600,0
1191,227,6519340,1
2114,654,6786233,0
848,766,2627547,1
3032,162,2389071,0
1599,171,10529808,1
481,800,8011933,0
2406,304,1553184,1
176,358,1008165,0
1992,833,3099528,1
2696,857,3423592,0
102,601,2213808,1
51,159,914458,0
739,81,1835747,1
2555,308,1754269,0
2192,171,3008060,1
1497,605,2831218,0
1442,625,4132792,1
1044,86,9300517,0
3185,816,6148550,1
572,620,3386400,0
3604,565,7221704,1
1494,608,5234473,0
1694,825,4158100,1
1649,339,9389766,0
2080,316,2696620,1
3352,813,3757924,0
1853,854,5189216,1
607,106,2051002,0
2155,732,2770784,1
575,629,2924440,0
1392,178,7725798,1
968,165,1356952,0
160,108,501610,1
241,663,4967962,0
2894,487,2057256,1
1926,680,5156151,0
529,795,4659073,1
515,344,1678800,0
1183,722,4817206,1
461,772,3921528,0
544,647,3574477,1
769,21,3469027,0
583,237,8619644,1
2593,488,2925675,0
275,640,3632768,1
795,111,458852,0
603,110,4559008,1
3265,203,4635947,0
2544,809,4278225,1
1540,486,1537098,0
2942,127,3138135,1
1252,654,5546804,0
3548,307,3463925,1
766,673,2387268,0
1249,502,2082435,1
1707,307,4165557,0
364,148,356816,1
1594,307,3608691,0
1182,108,998394,1
541,849,3685248,0
3555,733,5194381,1
1804,316,1671421,0
658,545,8252280,1
1723,438,4787000,0
577,159,372361,1
2475,605,1876203,0
2229,492,1657133,1
318,654,5237296,0
797,779,4968111,1
442,513,1750648,0
1271,189,7727808,1
1021,107,979719,0
3061,605,2407964,1
2323,605,2775494,0
48,161,2525595,1
3601,381,7228054,0
1897,612,2583170,1
1781,366,2111190,0
838,218,3311745,1
1130,173,3070417,0
192,197,580782,1
1335,343,3243834,0
770,413,1077497,1
1166,202,2365723,0
663,321,3169721,1
1984,317,3178303,0
1045,140,10555619,1
906,350,3313138,0
1672,366,994717,1
373,762,3021133,0
1228,286,7308938,1
2249,720,3553716,0
2909,514,2093581,1
275,678,2593619,0
2521,195,1661287,1
2811,612,4121691,0
1004,159,4175167,1
2304,18,3092023,0
928,95,1217038,1
1037,634,2694562,0
2222,825,7323764,1
393,765,2288606,0
1343,700,2465960,1
1623,821,4047527,0
3229,818,7312887,1
2622,602,2304020,0
31,57,1506429,1
84,741,2701882,0
859,331,976274,1
2787,695,4198126,0
1583,819,2922925,1
2790,574,4481848,0
374,764,4944178,1
596,760,2385270,0
3019,606,2672965,1
1199,354,1368637,0
1033,166,4639291,1
3422,813,5852790,0
835,748,3930527,1
491,765,3850555,0
3166,486,3671279,1
3149,487,4010821,0
1191,829,5944009,1
3067,819,6644170,0
1498,489,2836491,1
1923,486,4238244,0
273,181,412918,1
2484,59,3218468,0
1871,496,2581794,1
1526,724,3431061,0
3123,873,4255979,1
2802,734,4048239,0
1471,827,2915081,1
499,202,1055438,0
3150,682,3866202,1
1226,606,2644785,0
2051,626,2846459,1
1313,220,1607400,0
1331,235,978304,1
739,164,784873,0
1891,249,8564538,1
1104,220,1189646,0
980,685,4031631,1
2338,303,3164676,0
1962,534,2669212,1
2721,561,8260589,0
1051,784,2805896,1
1394,491,4504521,0
151,108,6247187,1
2599,438,3415160,0
2087,489,3119563,1
27,157,4908985,0
260,138,913024,1
2089,812,8411253,0
525,376,2395944,1
794,321,1869874,0
2428,625,2324590,1
830,279,2463736,0
620,788,2740173,1
1110,549,6432210,0
365,45,3054583,1
2772,733,3225692,0
215,166,476041,1
643,688,5062389,0
185,113,1096694,1
878,352,5671322,0
1769,625,5770184,1
3006,225,2108052,0
1618,759,2485870,1
1299,790,2645891,0
3571,496,3977225,1
1530,843,4358573,0
3566,250,5661997,1
954,174,3145563,0
2731,205,4467375,1
2188,604,2679470,0
1517,492,1729717,1
2477,813,5572879,0
1038,595,5565433,1
260,717,2209376,0
3118,804,4130527,1
1062,129,1180806,0
2274,815,2683611,1
1695,609,7263534,0
2192,415,5099423,1
1366,560,5689625,0
1949,603,6241068,1
2777,574,4689900,0
772,167,2814385,1
1137,667,2632229,0
2630,399,6351015,1
80,129,1535433,0
1344,674,3670044,1
288,663,3427722,0
1428,489,2402021,1
2360,307,3926844,0
703,138,6102448,1
834,321,7841604,0
2781,328,1697633,1
1952,309,1794672,0
3459,307,3419103,1
46,60,4763073,0
799,123,1542606,1
1951,729,2818040,0
958,140,2986266,1
3062,812,3231918,0
3485,720,3786060,1
527,830,5945139,0
2770,486,3967202,1
63,485,4752463,0
1968,720,2721007,1
2563,316,1657274,0
2296,818,2652248,1
3332,734,2810576,0
1628,854,4349411,1
1367,766,5579963,0
2660,822,3634237,1
1275,502,4853455,0
2651,803,4150953,1
646,138,996518,0
1103,624,2412615,1
319,526,8332762,0
1353,379,5819894,1
1360,202,1351593,0
2748,570,2719596,1
2404,804,2726881,0
976,359,2350887,1
3225,740,3112691,0
1117,176,681750,1
800,781,2401052,0
361,413,2500719,1
3,79,3058452,0
1047,103,4190400,1
3087,803,3678988,0
832,81,1329128,1
2156,395,5414537,0
905,875,3886994,1
2091,106,2718274,0
459,771,2793938,1
76,830,3126892,0
1678,821,5233520,1
1210,340,2451575,0
606,830,3084115,1
1731,843,5419667,0
391,655,10430820,1
1278,378,1571140,0
187,877,4340335,1
741,633,2200137,0
3,246,1454493,1
3465,813,3327367,0
1212,159,802056,1
1391,821,3400620,0
31,274,1600403,1
823,832,4718560,0
1609,386,1173632,1
2327,820,3114002,0
1397,116,4731094,1
2297,858,4983254,0
2181,309,4236454,1
781,786,2486833,0
1916,829,4046037,1
2517,257,3090593,0
1491,496,4325665,1
13,52,1337843,0
1598,609,4679229,1
2741,816,3548165,0
3183,609,4991641,1
315,103,855754,0
1329,607,3467176,1
1241,352,3004841,0
1229,225,2199653,1
1831,735,4386333,0
470,518,2441074,1
4,0,3410665,0
1782,184,1351873,1
1359,831,10504183,0
2034,381,3659050,1
3375,806,3839304,0
3242,740,3710624,1
3567,621,8135907,0
1309,81,2310169,1
2246,733,3756401,0
2322,826,3965709,1
968,661,5835952,0
445,632,2182077,1
959,186,429862,0
2843,81,2693810,1
327,332,1086657,0
1703,349,986442,1
430,663,3302989,0
2275,494,3206824,1
1049,131,474640,0
2737,585,1685449,1
2591,486,1925863,0
3622,570,8259904,1
2177,309,1947516,0
3377,609,2931287,1
196,697,4729376,0
1788,682,4393738,1
998,340,1696931,0
54,359,1321408,1
1781,335,1504903,0
2141,492,3333499,1
2450,862,4556053,0
30,653,3003863,1
2109,304,2897403,0
967,304,4413481,1
7,177,5189163,0
2604,305,1855436,1
1130,183,3179264,0
92,60,1911529,1
2850,496,3798372,0
1774,316,1005616,1
953,163,3123595,0
2696,827,8050887,1
2398,606,3296088,0
806,144,4369673,1
3018,707,4194104,0
3207,486,4182565,1
1279,661,2797809,0
3395,487,8272510,1
3007,707,2331545,0
3603,571,5991985,1
3427,873,3850518,0
446,212,367319,1
2876,307,2739764,0
57,801,3000514,1
1298,357,1514441,0
269,416,9443731,1
2845,817,2848823,0
465,99,907975,1
2602,316,1695330,0
275,678,2513756,1
227,369,3155405,0
269,199,969252,1
3393,816,3168537,0
2816,707,3211697,1
3343,821,3393177,0
658,238,5085801,1
2482,593,2300391,0
811,321,1016830,1
3159,812,3830954,0
249,654,2721697,1
1242,359,3156824,0
1001,513,2972809,1
3257,848,5110568,0
985,673,4291249,1
1980,817,3457278,0
625,770,2470122,1
2677,805,3387065,0
1634,319,972312,1
2431,719,3742421,0
3188,621,4169584,1
1204,669,10146734,0
2513,490,1633725,1
1344,786,3885527,0
1091,120,1032531,1
558,143,1667609,0
106,60,1600716,1
2154,720,2770058,0
1254,645,5213309,1
2174,487,3147755,0
2795,491,3558243,1
2771,705,3119292,0
818,593,1931666,1
2519,92,3196484,0
2302,492,3404322,1
218,103,1551843,0
1977,487,4649846,1
2541,31,3065961,0
466,711,3079812,1
1326,382,1689379,0
2425,803,7794158,1
381,631,2270350,0
2380,489,4338477,1
3606,580,5902534,0
1112,113,735059,1
1727,490,3167095,0
2370,818,3121258,1
218,652,5062521,0
2732,588,6365779,1
97,320,1268164,0
1788,487,3318516,1
1771,336,1083155,0
681,135,1933373,1
1630,866,5226979,0
2857,812,4166813,1
464,769,3247379,0
1877,818,4065998,1
2145,307,3319427,0
1949,307,5171037,1
104,593,1690642,0
410,103,360188,1
242,593,2213684,0
1771,209,7153516,1
1705,729,4174677,0
3514,804,3851674,1
2240,811,3520511,0
2303,305,1657024,1
26,649,3367667,0
519,681,2824400,1
3611,577,6548030,0
1263,360,995639,1
1118,634,8887279,0
2006,528,2015389,1
606,632,4204985,0
354,323,10385463,1
710,398,8938237,0
662,322,1333634,1
277,30,3062232,0
967,305,4180088,1
2248,812,3850136,0
2099,804,2850201,1
648,749,4967619,0
2477,607,2692546,1
3520,846,3475564,0
2393,707,2822060,1
1269,419,3442697,0
2720,487,1827946,1
1722,407,2917672,0
1336,800,4947650,1
2092,812,3370771,0
1168,638,2372870,1
3317,729,3801104,0
426,505,1613281,1
1344,761,4847053,0
2093,304,1153808,1
1617,373,2210452,0
1282,108,715409,1
571,355,1157036,0
2773,592,5239939,1
61,653,2907752,0
1938,818,5095027,1
3313,561,9216207,0
453,503,10324282,1
128,129,399474,0
3228,578,6270177,1
3514,807,3419445,0
3216,206,7125746,1
12,231,4539917,0
1971,488,6186046,1
965,162,6821695,0
920,404,2205970,1
3046,487,7117808,0
1493,304,4060084,1
343,799,4522037,0
2108,309,1598145,1
1682,804,2838474,0
1894,808,4177946,1
1641,304,974705,0
2401,314,1306209,1
2129,733,2285139,0
2357,739,3711962,1
2390,815,5024831,0
106,640,2736539,1
103,310,1051520,0
471,717,2870673,1
2317,37,3167064,0
1793,437,9020017,1
3437,563,3381964,0
3425,578,5920077,1
2573,179,3139937,0
221,111,1268915,1
983,329,2426696,0
49,632,9977584,1
2948,387,2523982,0
2260,304,3411702,1
2774,585,1712301,0
2095,489,3062626,1
2873,306,3339615,0
2415,310,1823388,1
813,113,1297922,0
1947,304,1789493,1
2530,278,3186788,0
242,632,9277425,1
2402,308,1323163,0
2748,578,2798988,1
907,367,1023742,0
1266,216,2210967,1
464,148,2132933,0
2036,707,5061963,1
2348,462,4023740,0
3603,567,6010278,1
1797,317,2787395,0
852,551,1960157,1
2257,307,2320049,0
741,633,2213182,1
2316,289,3197377,0
3053,626,2779037,1
2191,819,8429723,0
2578,803,3195873,1
413,477,6560157,0
3118,602,5170073,1
108,502,3593573,0
398,112,551718,1
1483,602,2813888,0
1521,615,3863507,1
3407,803,4628052,0
2514,286,5357118,1
1353,798,3804118,0
2012,309,3393603,1
1137,152,1222890,0
1422,306,1256532,1
307,643,2631588,0
3084,622,2436615,1
79,215,2377151,0
3594,576,10345338,1
3219,560,8603631,0
397,702,2233024,1
262,47,3181294,0
1049,293,2446597,1
192,762,2212439,0
1370,129,4123880,1
1448,816,3716092,0
2248,819,3571821,1
491,330,1187074,0
1049,104,481297,1
465,209,824546,0
1189,194,2300434,1
6,82,1965558,0
1281,545,6689580,1
3037,733,3104430,0
3082,834,3019380,1
84,129,1867196,0
38,225,2096592,1
2561,101,3182949,0
841,631,2396633,1
1615,763,4022821,0
3225,627,5921651,1
172,678,4205130,0
3200,494,3552617,1
960,613,2759522,0
400,697,4708883,1
1211,618,3429386,0
994,653,5124499,1
1115,195,3477058,0
810,322,1374669,1
1059,374,7911523,0
2356,489,2705275,1
1141,343,1256650,0
418,113,2009253,1
281,212,7448011,0
3221,780,3397829,1
574,788,3514146,0
621,748,6510409,1
670,147,2191105,0
1993,304,3011637,1
145,81,349948,0
1197,551,4547197,1
3601,554,10277316,0
167,293,1944550,1
3440,419,5159661,0
3163,719,2877885,1
3559,569,3856202,0
892,198,2458350,1
3353,733,8041132,0
2191,491,1590121,1
2265,307,1614148,0
228,678,4409943,1
2708,810,4661523,0
1869,818,3093458,1
1786,763,2560298,0
720,549,3949167,1
751,697,3134487,0
3098,436,3689375,1
2864,707,3791097,0
663,222,1428154,1
1210,678,2737975,0
777,182,913293,1
520,792,6183588,0
2066,486,5279941,1
1117,265,4448242,0
2685,656,2192793,1
2806,813,3570428,0
635,463,981049,1
1010,679,2312814,0
850,346,1522527,1
3150,606,2433834,0
1091,149,6795719,1
3237,491,3795272,0
1761,304,3220485,1
2410,624,3576693,0
2823,621,7453423,1
84,661,2355545,0
438,629,4302555,1
3519,11,7210402,0
442,503,1824786,1
2599,422,8190271,0
2161,806,5368860,1
455,86,5663351,0
278,225,671958,1
3133,528,2626104,0
2142,707,5226799,1
1201,161,9150130,0
1192,81,588606,1
2825,618,5311374,0
1352,163,1577241,1
1472,307,930563,0
3018,622,7163172,1
76,60,573290,0
1175,302,1346474,1
64,502,3032542,0
2153,818,4638256,1
565,225,3058139,0
1692,733,3245239,1
3361,603,3762379,0
573,129,1603551,1
252,111,6068385,0
3358,486,3118964,1
2334,486,2729992,0
1210,502,5465135,1
1009,718,4701295,0
209,115,485431,1
2065,190,2759519,0
1009,120,7402022,1
2476,10,3171645,0
3013,723,3819144,1
1011,287,9644014,0
1843,487,5535385,1
1550,815,3822953,0
3223,807,5959696,1
31,1,3217321,0
1998,309,3383903,1
3395,309,4523190,0
536,647,4689471,1
2436,487,1718377,0
3401,304,5165093,1
3233,817,3230698,0
1444,816,4743800,1
178,297,3138065,0
227,334,3586467,1
3,114,5143308,0
2692,573,5378479,1
804,661,3486903,0
639,113,4175353,1
3209,333,3260941,0
2746,566,8840996,1
2777,581,3597561,0
3278,561,4671330,1
1802,332,4334682,0
788,117,6451611,1
3161,487,3457522,0
1486,734,2426934,1
820,335,1232892,0
631,495,1699831,1
2984,625,3030829,0
2439,261,3190767,1
1008,103,1538496,0
442,500,3837429,1
3353,489,3730498,0
1543,334,2788980,1
345,364,2200847,0
707,394,3863512,1
1532,733,3732445,0
400,651,2865123,1
1613,703,3161922,0
1222,769,2180301,1
2480,291,3088163,0
1651,354,3174245,1
14,91,3051043,0
3596,567,5435179,1
3496,871,5119409,0
1993,487,1548223,1
686,645,4535885,0
2787,697,3705515,1
359,538,1674580,0
3223,808,5958460,1
1955,606,3179735,0
617,643,2643647,1
31,210,3130100,0
325,199,3342403,1
3495,866,5211898,0
502,552,3182594,1
1135,779,7404648,0
647,202,8015817,1
1342,672,2561891,0
2869,803,3218496,1
2300,231,3137696,0
3364,805,2871682,1
1510,606,2161724,0
1819,202,2782261,1
2780,11,10582459,0
838,383,3096227,1
1149,215,647052,0
1722,403,5738139,1
1620,809,3005293,0
53,60,7625373,1
2227,487,3285410,0
3239,606,3291035,1
2447,858,3351667,0
3143,823,3537672,1
913,188,8031249,0
3055,780,2831757,1
768,113,3043156,0
258,802,2819285,1
111,502,3673770,0
756,202,1181639,1
1466,719,4065772,0
1645,401,3000302,1
1730,848,4106084,0
3296,624,3959554,1
389,773,6408740,0
1976,486,1975159,1
2545,624,6190856,0
1076,543,5391757,1
292,681,9722010,0
3607,557,6334041,1
3418,423,6084079,0
631,502,3327767,1
1172,435,2640108,0
3115,873,4276649,1
1855,399,3661116,0
1643,492,1839157,1
1109,384,1659491,0
2814,626,2231930,1
303,638,2807581,0
2596,870,6739995,1
3110,520,2389434,0
1936,758,8516509,1
1803,331,2751839,0
1658,310,3305387,1
394,123,3346704,0
703,112,7545146,1
711,118,2569258,0
731,194,1014669,1
1037,828,2818446,0
734,656,2267738,1
1276,309,3613018,0
645,699,2281376,1
3006,638,2465639,0
2915,723,5505948,1
2135,805,3391748,0
2771,836,4109811,1
1236,60,3382998,0
1357,108,1903861,1
418,638,9179744,0
1204,667,2316613,1
3188,602,3876822,0
1299,769,2189475,1
3592,581,10231960,0
2388,733,7495942,1
3404,804,3166202,0
1333,613,3532040,1
238,202,2544625,0
286,699,2204531,1
1640,839,3309006,0
1023,650,2304631,1
2528,606,2161780,0
1812,466,1103274,1
3322,744,4063329,0
1714,490,2105080,1
3551,584,8747465,0
1823,337,8031243,1
3317,489,3807578,0
140,644,2188955,1
1650,845,3786973,0
1882,605,3298768,1
491,338,1312694,0
820,339,1293191,1
3282,819,6737967,0
519,127,6264116,1
3268,702,8429267,0
672,501,1600006,1
1649,444,4888707,0
586,545,10053571,1
2017,818,3399585,0
548,197,805232,1
90,801,2913267,0
131,171,1595702,1
1542,774,2197250,0
1892,349,1291647,1
1725,504,3154829,0
574,646,2460393,1
669,675,2188389,0
776,654,2727703,1
1389,816,4015183,0
232,702,2577356,1
3386,821,2872859,0
1732,412,3188786,1
3353,618,2867148,0
2545,496,2055729,1
1161,678,3037083,0
2612,876,3841629,1
367,81,8067811,0
943,773,3240432,1
3365,624,2910025,0
3026,842,3551969,1
2192,386,2951561,0
2253,626,3649121,1
2384,306,1536944,0
1322,227,2297618,1
1003,667,7717471,0
1865,307,2191634,1
2187,307,3689161,0
1177,669,2206060,1
1834,428,2326713,0
2238,612,3666480,1
102,81,2374899,0
409,81,1419971,1
2599,779,6974123,0
3298,311,4001509,1
2354,129,1403083,0
1750,479,3607120,1
2816,487,3714466,0
2249,313,1644869,1
1859,606,3063951,0
933,633,2309793,1
2711,703,6147862,0
1230,759,2308134,1
2781,81,8589206,0
1790,528,4245861,1
3268,700,8071071,0
2191,805,8262948,1
2002,307,1527858,0
1232,766,2353821,1
3271,304,4123205,0
2443,325,1366072,1
1235,635,2989300,0
2366,876,8566589,1
982,161,4036987,0
1045,512,1771121,1
818,646,2266591,0
939,328,936416,1
235,640,2921413,0
2687,735,6789630,1
426,743,10253244,0
2523,54,1380756,1
1144,457,3738083,0
528,107,1142781,1
3557,707,5421647,0
2773,564,3107307,1
3333,813,4031747,0
1210,108,2190153,1
1092,165,8748350,0
380,667,8451570,1
1815,407,6282354,0
274,166,2259002,1
976,81,2580550,0
268,293,3286048,1
1898,493,4701740,0
594,764,6377009,1
1671,306,2548676,0
1463,625,2827306,1
2670,618,3502320,0
1625,334,1069562,1
2562,489,1582824,0
2346,491,3600677,1
69,782,5677946,0
3460,874,4086009,1
450,108,1003021,0
2020,836,3642357,1
2530,65,3100655,0
1606,400,4643293,1
228,161,9955023,0
1578,307,1679209,1
2034,228,1934278,0
2775,492,3588207,1
1976,623,3188061,0
3440,423,5243354,1
3572,559,9536399,0
1591,819,9794978,1
61,358,1432056,0
960,162,996094,1
593,768,7365521,0
165,165,2179035,1
189,320,1796215,0
586,753,3438487,1
1717,327,1874363,0
1358,616,3866030,1
3501,733,3540104,0
2730,766,2205374,1
587,171,1583387,0
1890,612,4027603,1
819,275,1278412,0
2709,705,3608147,1
2620,326,3165829,0
226,323,8604482,1
1049,102,5044141,0
158,202,2371415,1
2795,623,3028504,0
1716,669,5929798,1
630,468,2400441,0
1669,492,1717379,1
3544,814,9807832,0
806,656,2643207,1
1618,366,1095672,0
2876,817,3709757,1
1606,432,1009959,0
78,162,2617875,1
805,831,5483461,0
994,322,1224975,1
865,166,7292101,0
1205,800,4460974,1
3578,566,5803797,0
1667,488,1677616,1
2464,315,2223228,0
2012,603,3368538,1
2352,873,5169862,0
1933,81,1688769,1
1128,780,2321079,0
1299,672,2192151,1
3419,581,3123979,0
3040,814,4310332,1
63,328,2496594,0
2037,496,3174099,1
1761,490,1679870,0
3517,308,3813766,1
3155,627,2414397,0
1366,592,6962794,1
2801,810,3711856,0
491,226,376947,1
1621,364,9349761,0
1819,761,7006013,1
1018,122,562975,0
539,640,2556652,1
1756,861,3992491,0
1978,401,8431247,1
1872,307,2634858,0
3129,689,5899533,1
2899,452,5049205,0
